borrower_income,credit_score,naics_code,equipment_type,loan_amount,down_payment,term_months,dealer_state,ltv,prior_defaults,bankruptcy_history,risk_flags,approved,loss_rate
104894.64,793.0,1111,Skid Steer,225669.8,7964.68,51,KS,0.9659,0,0,high_ltv;low_down_payment,1,0.0513
168813.17,688.0,1111,Tractor,283080.01,40362.97,73,IL,0.8752,0,0,long_term,1,0.0487
85083.44,738.0,3331,Planter,216224.37,47420.6,57,IN,0.8201,0,0,,1,0.0316
111145.85,681.0,4238,Loader,272955.86,69956.47,65,IL,0.796,0,0,,1,0.0333
89262.36,599.0,4238,Baler,173312.19,13235.15,78,NE,0.9291,0,0,low_down_payment;low_credit;long_term,1,0.1941
125550.59,666.0,1112,Loader,58973.74,22105.82,69,IL,0.7274,0,0,,1,0.0365
120791.99,712.0,4238,Baler,204753.22,38690.47,53,NE,0.8411,0,0,,1,0.0281
48600.5,676.0,1111,Loader,169403.65,35419.06,42,KS,0.8271,0,0,low_income,1,0.0869
136477.94,587.0,1121,Sprayer,106968.13,26132.01,68,ND,0.8037,0,0,low_credit,1,0.1414
111000.85,662.0,1111,Loader,132153.97,6661.01,41,MO,0.952,0,0,high_ltv;low_down_payment,1,0.0669
98102.68,551.0,4238,Skid Steer,219567.32,80479.27,64,MN,0.7318,0,0,low_credit,0,0.1585
41247.17,622.0,1111,Harvester,189785.71,95479.85,71,ND,0.6653,0,0,low_income;low_credit,1,0.1545
103899.67,762.0,1151,Planter,165001.17,86445.48,70,KS,0.6562,1,0,prior_default,1,0.0616
99545.33,628.0,3331,Sprayer,62711.65,18100.5,63,IA,0.776,0,0,low_credit,1,0.0779
175793.06,712.0,1121,Skid Steer,76706.57,8405.18,81,KS,0.9012,0,0,low_down_payment;long_term,0,0.0624
49302.34,724.0,3331,Skid Steer,155269.31,48390.3,67,ND,0.7624,0,0,low_income,1,0.0775
40806.91,716.0,3331,Baler,147218.08,9041.88,79,SD,0.9421,0,0,low_down_payment;low_income;long_term,0,0.1753
35374.59,615.0,1119,Harvester,174851.07,55954.97,66,IN,0.7576,0,0,low_income;low_credit,0,0.1932
132589.31,734.0,1151,Baler,56995.74,16565.31,63,KS,0.7748,0,0,,1,0.0258
144997.97,607.0,1113,Skid Steer,78310.49,11164.66,48,IA,0.8752,0,0,low_credit,1,0.1142
30000.0,681.0,1119,Combine,72580.2,6836.1,73,IL,0.9139,0,0,low_down_payment;low_income;long_term,0,0.1923
156855.17,756.0,3331,Planter,98306.14,16890.49,71,MN,0.8534,0,0,,1,0.0382
96895.53,614.0,1112,Tractor,69696.32,24876.3,57,MN,0.737,0,0,low_credit,0,0.0785
91720.74,705.0,1112,Loader,166053.13,30034.74,46,MN,0.8468,0,0,,1,0.0258
114333.29,574.0,1152,Combine,187896.33,42577.24,52,IL,0.8153,0,0,low_credit,0,0.1441
75514.6,562.0,1111,Tractor,155973.45,61472.05,48,NE,0.7173,0,0,low_credit,1,0.1521
31119.07,597.0,4238,Tractor,176507.25,59372.09,77,IA,0.7483,0,0,low_income;low_credit;long_term,1,0.2187
227752.38,712.0,1111,Sprayer,197145.84,74760.57,52,KS,0.7251,0,0,,1,0.0182
96018.59,663.0,1111,Baler,208222.43,88637.33,60,WI,0.7014,0,0,,1,0.0308
156801.55,626.0,1151,Tractor,63080.75,17287.94,66,NE,0.7849,0,0,low_credit,1,0.0851
157976.04,727.0,1113,Planter,112266.26,46804.81,81,NE,0.7058,0,0,long_term,1,0.0293
53089.05,657.0,1119,Tractor,203614.67,78657.21,61,NE,0.7213,0,0,low_income,0,0.0927
62688.76,711.0,1152,Sprayer,257449.19,46856.97,65,NE,0.846,0,0,,1,0.0667
162490.94,709.0,1151,Loader,244104.55,81961.36,72,IN,0.7486,0,0,,1,0.0269
30000.0,712.0,3331,Loader,143516.54,46786.16,72,MN,0.7541,0,0,low_income,1,0.1143
71804.48,670.0,1121,Tractor,270424.65,38763.79,56,IN,0.8746,0,0,,1,0.0715
50685.08,695.0,4238,Loader,148820.42,8543.39,72,ND,0.9457,0,0,low_down_payment;low_income,1,0.1385
102861.74,765.0,3331,Baler,97710.59,16470.56,65,IL,0.8558,0,0,,1,0.0353
99709.2,715.0,1111,Planter,218269.69,52540.39,69,IA,0.806,0,0,,1,0.0315
101843.66,640.0,1111,Planter,228356.09,0.0,64,ND,1.0,0,0,high_ltv;low_down_payment;low_credit,0,0.1422
131782.11,737.0,1113,Loader,50522.93,10893.82,61,ND,0.8226,0,0,,1,0.0297
100348.72,629.0,1111,Sprayer,44190.95,7745.2,37,MO,0.8509,0,0,low_credit,0,0.07
62542.66,689.0,1151,Skid Steer,56587.55,9725.96,62,SD,0.8533,0,0,,1,0.0665
109994.71,777.0,1151,Loader,223767.25,54572.99,52,IA,0.8039,0,0,,1,0.0243
65522.74,664.0,1112,Baler,115294.17,32050.93,73,SD,0.7825,0,0,long_term,1,0.0893
115514.87,682.0,1112,Sprayer,185887.32,108528.87,74,KS,0.6314,0,0,long_term,1,0.0235
64958.03,716.0,1151,Harvester,271894.03,36423.51,52,ND,0.8819,0,0,,1,0.06
30000.0,669.0,1121,Baler,159289.27,35154.8,43,NE,0.8192,0,0,low_income,0,0.1298
91080.8,784.0,1151,Harvester,150223.19,17281.02,54,ND,0.8968,1,0,prior_default,1,0.1032
75251.52,732.0,1151,Skid Steer,233373.99,49960.04,74,WI,0.8237,0,0,long_term,1,0.0573
103491.92,696.0,1152,Skid Steer,182872.7,31578.0,48,IN,0.8527,0,0,,1,0.0272
124461.37,692.0,1151,Baler,223489.65,38326.66,83,MN,0.8536,0,0,long_term,1,0.05
71516.89,719.0,1152,Tractor,167245.2,40206.69,37,IN,0.8062,0,0,,1,0.0321
250507.21,752.0,3331,Tractor,66581.94,26381.59,53,IL,0.7162,0,0,,1,0.0179
72559.6,716.0,1111,Planter,66555.67,3580.84,60,KS,0.9489,0,0,low_down_payment,0,0.0751
53949.35,683.0,1151,Skid Steer,288412.97,61300.16,59,MN,0.8247,0,0,low_income,0,0.0849
30000.0,676.0,3331,Skid Steer,282490.53,32377.29,44,ND,0.8972,0,0,low_income,1,0.1459
58435.53,727.0,1111,Tractor,196934.48,42206.64,59,IL,0.8235,0,0,low_income,1,0.0695
152204.07,634.0,1151,Loader,146054.87,32004.22,66,IL,0.8203,0,0,low_credit,1,0.0841
99171.13,677.0,1121,Baler,264983.36,59496.63,55,IL,0.8166,0,0,,1,0.0337
81098.6,654.0,1113,Combine,169204.66,40948.07,67,NE,0.8052,0,0,,1,0.0688
180483.87,724.0,3331,Sprayer,46557.32,25469.34,64,MN,0.6464,0,0,,1,0.0164
30000.0,689.0,1121,Harvester,67586.75,22474.16,49,ND,0.7505,0,0,low_income,1,0.0912
83824.24,676.0,1121,Combine,178122.74,25948.25,50,ND,0.8728,0,0,,1,0.0446
58793.09,661.0,4238,Planter,55034.61,13049.63,56,IL,0.8083,0,0,low_income,1,0.0952
75182.32,571.0,1119,Baler,147641.73,105484.67,40,IA,0.5833,0,0,low_credit,0,0.0965
113139.16,733.0,1113,Combine,173258.11,32796.54,64,MN,0.8408,0,0,,1,0.0331
129294.82,700.0,4238,Combine,75282.11,25033.32,61,MO,0.7505,0,0,,1,0.023
225544.92,600.0,3331,Harvester,168571.95,31001.67,71,IA,0.8447,0,0,low_credit,1,0.1398
66875.24,734.0,1152,Baler,146639.87,31884.2,53,IL,0.8214,0,0,,1,0.0478
58304.1,708.0,1152,Harvester,107002.95,6541.97,52,ND,0.9424,0,0,low_down_payment;low_income,1,0.0986
125805.86,640.0,1152,Skid Steer,40012.54,12416.49,56,MO,0.7632,0,0,low_credit,0,0.0582
46582.84,637.0,1119,Skid Steer,180462.07,17239.77,48,SD,0.9128,0,0,low_down_payment;low_income;low_credit,0,0.19
64778.3,663.0,1121,Tractor,154301.04,20516.85,71,SD,0.8826,0,0,,0,0.1092
66227.08,654.0,1152,Planter,264031.06,75534.73,50,IL,0.7776,0,0,,1,0.0709
135211.06,662.0,1151,Combine,161031.92,64111.48,67,WI,0.7152,1,0,prior_default,1,0.1025
187722.95,675.0,1111,Loader,286347.15,20004.77,43,MO,0.9347,0,0,low_down_payment,1,0.0484
74759.24,670.0,1111,Harvester,117959.27,43792.15,44,MO,0.7293,0,0,,0,0.0352
86141.86,714.0,1113,Skid Steer,67817.77,15949.66,48,NE,0.8096,0,0,,1,0.0259
109927.46,592.0,1111,Skid Steer,43988.73,1537.29,68,IA,0.9662,1,0,high_ltv;low_down_payment;low_credit;prior_default,0,0.2647
187158.21,684.0,1119,Baler,210868.39,18910.66,71,WI,0.9177,0,0,low_down_payment,1,0.0572
178013.14,669.0,1121,Skid Steer,89325.91,9421.85,54,IL,0.9046,0,0,low_down_payment,1,0.0561
125842.24,720.0,1151,Loader,204943.17,36289.49,57,SD,0.8496,0,0,,0,0.0307
35601.81,628.0,1121,Tractor,114503.77,28379.02,36,IA,0.8014,1,0,low_income;low_credit;prior_default,0,0.2285
76759.41,685.0,1152,Planter,118120.76,15922.01,52,NE,0.8812,0,0,,1,0.0488
131959.0,748.0,1119,Combine,227222.14,37877.32,84,NE,0.8571,0,0,long_term,1,0.0512
110545.5,675.0,1121,Planter,246553.55,0.0,75,IN,1.0,0,0,high_ltv;low_down_payment;long_term,0,0.1046
93869.68,736.0,1112,Skid Steer,62959.21,18895.35,36,KS,0.7692,1,0,prior_default,1,0.0574
165078.64,628.0,1111,Harvester,195627.84,34672.4,47,NE,0.8494,0,0,low_credit,1,0.0808
107522.2,713.0,1151,Skid Steer,115319.5,24503.15,52,IA,0.8248,0,0,,1,0.0262
83759.12,591.0,4238,Baler,252378.7,42648.73,59,MN,0.8554,1,0,low_credit;prior_default,0,0.2294
137905.37,746.0,1119,Skid Steer,150287.48,51838.61,71,IA,0.7435,0,1,bankruptcy,1,0.0982
192546.26,719.0,4238,Skid Steer,243490.17,95870.48,62,KS,0.7175,0,0,,1,0.0207
100620.12,736.0,3331,Sprayer,125501.33,34932.69,36,IN,0.7823,0,0,,1,0.0176
128823.7,685.0,1151,Planter,166535.58,36613.33,50,IA,0.8198,0,0,,1,0.0274
127727.54,728.0,1121,Combine,246426.45,38349.43,46,IN,0.8653,0,0,,1,0.0276
136896.43,809.0,1119,Combine,89364.44,28070.43,36,MO,0.761,0,0,,1,0.0162
92639.64,656.0,1113,Loader,160807.3,37852.55,53,IA,0.8095,0,0,,1,0.0452
104811.64,830.0,1113,Baler,101943.88,4696.65,75,SD,0.956,0,0,high_ltv;low_down_payment;long_term,1,0.0748
100919.36,686.0,1119,Tractor,64872.46,12968.83,73,NE,0.8334,0,0,long_term,1,0.0433
151906.02,719.0,3331,Combine,83112.83,24313.54,84,NE,0.7737,0,0,long_term,1,0.0388
81113.28,762.0,1111,Harvester,136570.52,63535.03,67,NE,0.6825,0,0,,1,0.025
30000.0,731.0,1152,Sprayer,220479.57,39886.62,45,IN,0.8468,0,0,low_income,0,0.112
107340.72,759.0,1112,Sprayer,186157.1,51524.52,50,IN,0.7832,0,0,,1,0.0219
210119.82,639.0,1112,Tractor,166838.13,14298.92,61,KS,0.9211,0,0,low_down_payment;low_credit,1,0.1072
82749.18,738.0,3331,Tractor,201337.35,32877.44,81,MO,0.8596,0,0,long_term,1,0.059
104855.93,709.0,1152,Baler,266461.02,34878.17,56,WI,0.8843,0,0,,1,0.0342
183189.41,796.0,1119,Harvester,264184.99,34583.93,66,WI,0.8842,0,0,,1,0.0395
30000.0,708.0,1121,Sprayer,117542.2,21808.73,37,KS,0.8435,0,0,low_income,1,0.1025
53373.33,719.0,1111,Combine,74401.41,18525.16,40,KS,0.8006,0,0,low_income,1,0.0571
115479.68,696.0,3331,Tractor,61719.11,14746.22,72,WI,0.8072,0,0,,1,0.0331
96104.68,717.0,4238,Sprayer,91236.55,19208.0,60,WI,0.8261,0,0,,1,0.0296
120673.95,604.0,1111,Harvester,261903.48,87933.69,55,ND,0.7486,0,1,low_credit;bankruptcy,0,0.1901
30000.0,691.0,1151,Tractor,231178.19,14727.2,66,KS,0.9401,0,0,low_down_payment;low_income,1,0.1738
66967.55,690.0,1152,Tractor,158163.44,12693.31,58,MN,0.9257,0,0,low_down_payment,0,0.0775
143019.6,660.0,1151,Planter,248318.95,44590.32,57,MO,0.8478,0,0,,1,0.0507
93652.07,590.0,3331,Skid Steer,117377.29,22562.87,66,MO,0.8388,0,0,low_credit,0,0.1458
120691.59,668.0,1112,Skid Steer,93441.44,20326.19,53,ND,0.8213,0,0,,1,0.0388
111802.08,581.0,1152,Skid Steer,61445.46,15088.45,60,IN,0.8029,1,0,low_credit;prior_default,1,0.2158
50850.63,642.0,1121,Baler,269481.73,72883.29,62,IN,0.7871,0,0,low_income,0,0.1351
172863.47,798.0,1119,Harvester,141658.16,17188.4,62,MN,0.8918,0,0,,1,0.0382
57943.05,644.0,1112,Loader,98921.57,41351.22,60,ND,0.7052,0,0,low_income,1,0.0942
173735.36,655.0,1112,Skid Steer,133260.28,28600.12,44,ND,0.8233,0,0,,1,0.0428
102373.38,753.0,1152,Tractor,145496.85,9969.85,45,IA,0.9359,0,0,low_down_payment,1,0.0386
30930.73,699.0,1111,Harvester,154659.37,17539.34,53,MN,0.8981,0,0,low_income,1,0.1346
139125.94,666.0,4238,Loader,214687.15,71438.85,75,SD,0.7503,0,0,long_term,1,0.0475
113142.15,682.0,3331,Sprayer,237994.46,59056.42,69,ND,0.8012,0,0,,1,0.0353
117749.96,680.0,1119,Tractor,65031.28,7083.11,36,NE,0.9018,0,0,low_down_payment,1,0.0361
30000.0,780.0,1111,Baler,163778.87,58065.59,67,IA,0.7383,0,0,low_income,1,0.1048
153371.78,680.0,1121,Skid Steer,250188.55,75702.17,57,ND,0.7677,0,0,,1,0.0274
30000.0,677.0,1152,Tractor,182002.43,36367.72,50,MO,0.8335,1,0,low_income;prior_default,1,0.2133
61365.41,685.0,1151,Sprayer,187572.14,72156.63,71,SD,0.7222,0,0,,1,0.0543
81216.01,723.0,1152,Skid Steer,261639.51,8935.42,52,KS,0.967,0,0,high_ltv;low_down_payment,0,0.0645
145460.56,604.0,1152,Harvester,103888.86,25021.85,56,IN,0.8059,0,1,low_credit;bankruptcy,1,0.2077
96303.75,707.0,1113,Loader,213655.12,70939.31,68,KS,0.7507,0,0,,1,0.0255
94009.35,708.0,1112,Tractor,213917.92,42015.02,59,IA,0.8358,0,0,,0,0.0302
119427.09,718.0,1113,Baler,106498.17,30263.44,66,ND,0.7787,0,0,,1,0.0274
109214.74,754.0,1113,Baler,137402.35,15616.12,78,NE,0.8979,0,0,long_term,1,0.0539
128405.05,679.0,1119,Tractor,296174.37,40234.41,57,NE,0.8804,0,0,,1,0.0411
68568.24,707.0,1112,Planter,278725.66,24301.88,64,MN,0.9198,0,0,low_down_payment,1,0.079
60544.48,693.0,1151,Skid Steer,187084.22,25393.47,84,MN,0.8805,0,0,long_term,1,0.1041
182844.33,769.0,3331,Baler,219595.81,0.0,64,NE,1.0,0,0,high_ltv;low_down_payment,1,0.0679
167113.76,681.0,1121,Baler,108849.19,4459.18,38,KS,0.9606,0,0,high_ltv;low_down_payment,1,0.0488
108546.1,743.0,1113,Sprayer,229459.35,73322.87,55,MN,0.7578,0,0,,1,0.0215
30000.0,694.0,1152,Harvester,272849.37,69739.01,43,SD,0.7964,0,0,low_income,1,0.0961
65855.84,646.0,1112,Sprayer,110197.73,15326.41,69,SD,0.8779,0,0,,0,0.1273
68916.89,729.0,1152,Tractor,251493.98,44612.46,40,MN,0.8493,0,0,,1,0.0416
101269.97,729.0,1119,Harvester,269176.45,76979.61,46,WI,0.7776,0,0,,1,0.0202
142443.38,696.0,1121,Baler,36922.57,12639.48,54,ND,0.745,0,0,,1,0.0202
73253.37,741.0,1112,Tractor,69515.53,19154.45,69,MN,0.784,0,0,,1,0.0449
64314.36,646.0,1119,Tractor,239182.34,80394.59,59,NE,0.7484,0,0,,1,0.0845
95402.42,687.0,1151,Loader,214356.77,35558.06,55,WI,0.8577,0,0,,1,0.0323
83899.52,708.0,1121,Skid Steer,58959.42,11527.65,42,MN,0.8365,0,0,,1,0.0277
144872.31,619.0,1152,Harvester,67854.35,11138.08,59,MO,0.859,0,0,low_credit,1,0.106
128748.66,733.0,3331,Loader,101708.58,13698.33,52,MO,0.8813,0,0,,1,0.0319
184441.03,641.0,1113,Combine,55954.95,0.0,57,IL,1.0,0,0,high_ltv;low_down_payment,0,0.1231
118748.64,659.0,1119,Planter,223824.85,59148.43,60,NE,0.791,0,0,,1,0.0451
102717.46,667.0,1111,Baler,108805.07,12708.69,65,ND,0.8954,0,0,,1,0.0591
150576.41,700.0,4238,Skid Steer,125537.82,40751.49,50,NE,0.7549,0,0,,1,0.0197
99657.27,682.0,1152,Skid Steer,202310.37,39633.18,74,IN,0.8362,0,0,long_term,1,0.0474
188195.19,741.0,3331,Sprayer,151732.45,27078.69,66,IA,0.8486,0,0,,1,0.035
130507.71,682.0,1111,Planter,90560.41,6606.56,42,MN,0.932,0,0,low_down_payment,1,0.0419
85520.32,656.0,4238,Harvester,81383.55,13266.93,73,WI,0.8598,0,0,long_term,0,0.0836
152002.93,666.0,1152,Planter,229550.81,44025.46,49,IL,0.8391,0,0,,1,0.04
87433.93,716.0,1152,Skid Steer,54855.23,10082.3,69,WI,0.8447,0,0,,1,0.0385
68717.8,672.0,1112,Planter,298035.79,29190.12,67,MO,0.9108,0,0,low_down_payment,1,0.1018
41460.33,712.0,1121,Loader,279418.98,47624.54,58,SD,0.8544,0,0,low_income,1,0.1059
108409.87,722.0,1152,Baler,217438.69,84635.09,64,WI,0.7198,0,0,,1,0.0215
88892.91,643.0,1113,Skid Steer,236150.32,93849.64,57,MN,0.7156,0,0,,1,0.0442
73138.41,708.0,1112,Planter,108003.17,16735.18,59,IL,0.8658,0,0,,1,0.0514
61105.99,658.0,3331,Baler,76532.19,10833.5,81,IN,0.876,0,0,long_term,0,0.1412
94917.72,560.0,1152,Tractor,164659.52,24453.21,58,MN,0.8707,0,0,low_credit,0,0.1862
111557.46,618.0,1119,Tractor,293059.24,36836.6,80,KS,0.8883,0,0,low_credit;long_term,0,0.1481
43327.41,651.0,3331,Skid Steer,120668.51,16444.85,84,IL,0.8801,0,0,low_income;long_term,0,0.1965
192952.09,789.0,1152,Tractor,101458.19,15873.72,54,ND,0.8647,0,0,,1,0.031
96116.01,716.0,1151,Loader,50066.02,16943.9,51,MO,0.7471,0,0,,1,0.0195
57078.77,670.0,1151,Planter,135200.55,7773.21,42,IL,0.9456,0,0,low_down_payment;low_income,0,0.1175
80894.97,692.0,1121,Loader,117300.64,30086.78,68,IN,0.7959,0,0,,1,0.038
131862.0,650.0,4238,Loader,76465.57,36583.68,46,IN,0.6764,0,0,,1,0.0287
158670.25,742.0,1121,Baler,212533.59,63363.59,60,MO,0.7703,0,0,,1,0.0243
84250.07,719.0,4238,Planter,272361.74,31359.19,80,MO,0.8967,0,0,long_term,0,0.0632
95777.37,645.0,1111,Baler,50177.58,15955.14,68,NE,0.7587,0,0,,0,0.0559
146624.25,699.0,1119,Combine,76099.66,12286.36,72,SD,0.861,0,0,,1,0.0398
118954.63,723.0,1119,Planter,108685.63,68983.48,63,IA,0.6117,0,0,,1,0.0142
90291.57,612.0,1112,Tractor,111595.67,18616.25,79,SD,0.857,0,0,low_credit;long_term,0,0.1448
61415.91,780.0,1111,Sprayer,179596.51,23791.54,61,ND,0.883,0,0,,1,0.0731
131437.8,658.0,1119,Baler,277191.94,54838.72,56,MN,0.8348,0,0,,1,0.0501
92495.59,722.0,1152,Skid Steer,81580.6,12055.41,68,ND,0.8713,0,0,,1,0.0389
68296.59,599.0,3331,Planter,249342.05,70301.04,36,MN,0.7801,0,0,low_credit,1,0.1268
121674.11,626.0,1152,Loader,205937.67,83282.84,65,IL,0.712,0,0,low_credit,1,0.0675
182607.05,568.0,1121,Sprayer,231869.2,40094.48,61,NE,0.8526,0,0,low_credit,0,0.1735
74230.46,698.0,1119,Planter,73999.47,12829.62,44,NE,0.8522,0,0,,1,0.0388
46765.16,633.0,1112,Harvester,125070.88,13389.85,66,IN,0.9033,0,0,low_down_payment;low_income;low_credit,0,0.2089
113394.66,600.0,1151,Sprayer,99278.66,15590.52,53,IA,0.8643,0,0,low_credit,1,0.1264
52392.17,722.0,1152,Planter,85636.37,40189.04,72,ND,0.6806,0,0,low_income,1,0.06
128519.47,676.0,1111,Tractor,147565.44,57982.93,61,WI,0.7179,0,0,,1,0.0261
59089.92,667.0,1119,Planter,232513.68,29492.23,60,WI,0.8874,0,0,low_income,1,0.1129
118493.36,677.0,1121,Loader,230189.17,30337.77,65,IN,0.8836,0,0,,1,0.0487
148790.66,762.0,1113,Skid Steer,178241.21,59145.55,65,MO,0.7508,0,0,,1,0.0244
135554.84,617.0,1121,Harvester,98704.89,27916.42,48,ND,0.7795,0,0,low_credit,1,0.0778
178542.77,738.0,3331,Sprayer,203199.57,13596.0,58,SD,0.9373,0,0,low_down_payment,1,0.0466
94556.49,830.0,1152,Baler,297821.19,20151.9,60,IA,0.9366,0,0,low_down_payment,1,0.0478
66825.58,694.0,1121,Sprayer,182424.81,71056.18,63,MN,0.7197,0,0,,1,0.039
142410.36,664.0,1119,Planter,190489.85,0.0,56,KS,1.0,0,0,high_ltv;low_down_payment,0,0.0899
47152.7,738.0,1151,Baler,195329.73,48597.99,36,ND,0.8008,0,1,low_income;bankruptcy,1,0.1663
74137.75,659.0,1112,Harvester,192978.39,70769.28,44,ND,0.7317,0,0,,1,0.0434
88229.8,794.0,4238,Loader,219779.19,46339.72,60,MN,0.8259,0,0,,1,0.031
77776.2,754.0,3331,Loader,168352.7,15305.74,52,ND,0.9167,0,0,low_down_payment,1,0.0543
187797.21,650.0,1119,Loader,209600.14,66198.68,48,IL,0.76,0,0,,1,0.0397
129653.44,681.0,1111,Planter,296078.91,42691.69,62,IN,0.874,0,0,,1,0.0418
63236.64,706.0,4238,Tractor,253338.59,70080.25,69,KS,0.7833,0,0,,1,0.057
99499.38,623.0,1119,Loader,103016.74,24979.35,46,MO,0.8048,0,0,low_credit,1,0.0745
111745.65,604.0,1151,Combine,236328.58,26767.82,44,WI,0.8983,0,0,low_credit,0,0.12
106629.09,625.0,4238,Harvester,245498.28,44363.16,43,IA,0.847,0,0,low_credit,1,0.0796
78953.02,722.0,4238,Combine,149457.92,68039.92,73,IL,0.6872,0,0,long_term,1,0.0326
129931.63,658.0,3331,Baler,235571.28,18723.65,64,KS,0.9264,0,0,low_down_payment,1,0.08
112378.06,736.0,1121,Skid Steer,272079.45,58626.15,54,MN,0.8227,0,0,,1,0.0268
31661.59,741.0,1152,Loader,150718.12,62912.1,36,ND,0.7055,0,0,low_income,1,0.0659
107889.59,787.0,1121,Combine,128465.91,29309.57,45,IN,0.8142,0,0,,1,0.0227
81696.93,654.0,1111,Harvester,106471.55,16695.92,54,KS,0.8644,0,0,,1,0.0688
98513.96,804.0,3331,Skid Steer,152705.83,23928.31,84,KS,0.8645,0,0,long_term,1,0.0525
194863.53,684.0,1111,Harvester,56279.4,13997.28,68,SD,0.8008,0,0,,1,0.0336
56018.05,634.0,3331,Skid Steer,230169.95,38019.18,54,IA,0.8582,0,0,low_income;low_credit,1,0.1562
73156.32,660.0,3331,Planter,231051.97,62846.88,57,WI,0.7862,0,0,,1,0.0624
162724.28,742.0,4238,Baler,78515.36,19168.78,84,MN,0.8038,0,0,long_term,1,0.043
53739.41,704.0,4238,Tractor,187255.38,56598.89,62,IL,0.7679,0,0,low_income,1,0.0675
135087.45,582.0,3331,Combine,141138.65,0.0,53,WI,1.0,0,0,high_ltv;low_down_payment;low_credit,1,0.2111
176147.19,709.0,1119,Sprayer,243868.33,39347.29,45,IA,0.8611,0,0,,1,0.0268
30000.0,648.0,1111,Harvester,76226.05,12096.83,76,IN,0.863,0,0,low_income;long_term,1,0.2091
78081.89,671.0,1112,Sprayer,200721.06,73306.71,60,KS,0.7325,0,0,,1,0.0407
154293.62,689.0,1113,Harvester,291561.61,37530.57,58,NE,0.886,0,0,,1,0.036
50590.29,678.0,1112,Combine,211963.59,78436.2,74,SD,0.7299,0,0,low_income;long_term,1,0.0942
133433.81,704.0,1111,Tractor,158529.31,75300.19,55,MN,0.678,0,0,,1,0.016
39003.14,690.0,1113,Tractor,71290.33,9482.97,39,SD,0.8826,1,0,low_income;prior_default,1,0.1925
120651.39,607.0,1152,Loader,68468.61,13173.24,71,IL,0.8386,0,0,low_credit,0,0.1288
157838.97,747.0,1121,Planter,195411.35,37525.61,52,SD,0.8389,0,0,,1,0.0275
43622.41,774.0,1152,Combine,132161.11,26145.91,79,ND,0.8348,0,0,low_income;long_term,1,0.1269
30000.0,742.0,1111,Baler,238854.54,34004.89,78,NE,0.8754,0,0,low_income;long_term,1,0.1659
98912.85,675.0,1152,Planter,66890.14,19949.25,48,IN,0.7703,0,0,,1,0.0265
133915.87,782.0,4238,Harvester,185319.26,20941.98,41,IA,0.8985,0,0,,1,0.0288
108790.52,650.0,1121,Sprayer,97437.08,29741.12,63,ND,0.7661,0,0,,1,0.0495
119109.28,708.0,4238,Combine,53375.71,6773.02,71,MO,0.8874,0,0,,1,0.0428
157731.39,746.0,1112,Harvester,123460.14,45812.31,60,WI,0.7294,0,0,,1,0.0209
168481.65,766.0,1121,Baler,283980.15,45139.13,48,WI,0.8628,0,0,,1,0.0282
99600.58,685.0,1152,Harvester,287029.04,25193.51,47,MO,0.9193,0,0,low_down_payment,1,0.0408
114779.47,746.0,4238,Tractor,101909.47,22315.31,63,WI,0.8204,0,0,,1,0.0303
139348.91,605.0,1113,Sprayer,122530.52,28825.66,65,IL,0.8096,0,0,low_credit,0,0.1165
81731.62,632.0,3331,Skid Steer,117257.56,31664.21,84,IL,0.7874,0,0,low_credit;long_term,1,0.1191
213942.23,695.0,1111,Harvester,55811.32,0.0,64,IL,1.0,0,0,high_ltv;low_down_payment,1,0.0679
169422.66,649.0,4238,Tractor,205363.17,52119.23,51,MN,0.7976,0,0,,1,0.0473
115366.56,697.0,1112,Planter,160606.29,25464.28,73,SD,0.8631,0,0,long_term,1,0.0449
131351.04,730.0,1152,Skid Steer,113263.53,25104.07,67,SD,0.8186,0,0,,1,0.032
74345.21,699.0,1112,Skid Steer,300193.16,37631.89,66,IL,0.8886,0,0,,1,0.059
72446.09,688.0,1152,Harvester,156212.09,28743.1,64,MN,0.8446,0,0,,1,0.054
45671.18,666.0,1121,Loader,221283.93,37999.53,79,NE,0.8534,0,0,low_income;long_term,0,0.1607
124321.31,778.0,1111,Combine,182894.83,36785.31,53,IA,0.8326,0,0,,1,0.0273
82122.16,707.0,1112,Loader,49969.37,18102.29,40,NE,0.7341,0,0,,1,0.0195
248952.39,635.0,1152,Loader,64100.92,13103.71,73,ND,0.8303,0,0,low_credit;long_term,1,0.1006
79480.55,703.0,1112,Loader,40808.72,14892.54,69,SD,0.7326,0,0,,1,0.0321
90758.8,637.0,1119,Sprayer,119712.63,23267.02,63,MN,0.8373,1,0,low_credit;prior_default,0,0.1733
30000.0,652.0,1121,Sprayer,235973.55,64452.86,46,IA,0.7855,0,0,low_income,0,0.1446
109369.97,662.0,1113,Skid Steer,166425.35,28861.01,54,ND,0.8522,0,0,,1,0.0482
148861.01,701.0,1119,Planter,43150.34,13710.5,67,ND,0.7589,0,0,,1,0.0259
63393.01,645.0,1111,Sprayer,159676.98,75662.27,56,SD,0.6785,0,0,,1,0.0681
125960.32,602.0,1111,Skid Steer,44460.51,8695.95,49,KS,0.8364,1,0,low_credit;prior_default,0,0.1995
60184.86,585.0,3331,Baler,175624.91,27624.3,61,ND,0.8641,0,0,low_credit,1,0.2086
135724.54,617.0,1113,Skid Steer,126794.05,951.5,60,IN,0.9926,0,0,high_ltv;low_down_payment;low_credit,0,0.1684
