loan_amount,equipment_age,down_payment_percent,ltv,borrower_income,credit_score,trade_in_present,equipment_type,borrower_state,naics_code,risk_flag_count,missing_serial_indicator,equipment_age_variance,approval,risk_score,optimal_down_payment_percent,optimal_term_months
190192.99,8.0,0.2413483332524637,0.8847853614386978,150145.92,775.3534066067368,0.0,Harvester,WI,4238,0.0,0.0,4.0,1,23.17159090992459,0.4450051514326145,73
121556.78,5.0,0.2533970501700489,0.8428121330978506,40000.0,721.2571219931234,0.0,Combine,ND,1112,1.0,0.0,0.0,1,38.9668959479556,0.42546325827413767,79
228577.9,13.333333333333334,0.14105548276511568,1.0215889636794664,43551.2,626.4602906245651,0.0,Combine,ND,1113,6.0,1.0,20.222222222222225,0,94.6523203137736,0.2017508421375685,80
161987.9,6.0,0.20983184495262647,0.8793378782687957,105069.32,657.2057705636405,0.0,Harvester,SD,1152,0.0,0.0,9.0,1,20.79428481440489,0.41824327532381667,67
323925.67,7.666666666666667,0.24211845131578644,1.0936373721745873,172202.52,724.1193250861556,1.0,Tillage,OH,1119,2.0,0.0,29.555555555555557,1,53.638375345949584,0.3548417006238873,92
149495.88,14.666666666666666,0.30521163420744485,1.2539499697442116,56792.28,714.8078975123994,0.0,Sprayer,ND,4238,3.0,0.0,1.5555555555555556,0,68.8929604479939,0.41742571331145706,78
216116.45,1.0,0.17510588248322198,0.8712571320161313,77101.21,738.0571439730908,0.0,Tractor,IA,1119,0.0,0.0,1.0,1,25.682060190641202,0.37374176210193955,78
238064.64,12.0,0.29178769850256436,0.7841911468081519,103410.24,765.4843749310338,0.0,Harvester,MO,1152,1.0,0.0,1.0,1,28.427071624122405,0.4849335552543196,69
155287.68,14.0,0.18173367322974301,0.5605626513692971,141906.72,692.860886009428,0.0,Loader,IN,1112,1.0,0.0,0.0,1,33.574813914892665,0.3645840453999577,55
41529.82,6.0,0.17941649645336208,0.5786687566129181,57503.66,768.7185618609508,1.0,Loader,IL,1119,3.0,1.0,4.0,0,49.387677324237615,0.3006411418048869,77
216426.34,14.666666666666666,0.0,1.0985541692071303,138588.56,775.8791010991965,1.0,Loader,IA,1112,4.0,0.0,0.2222222222222222,0,68.47109608409579,0.08305780783180843,93
57378.17,8.5,0.18463351308486273,0.8678732114985372,94754.39,647.474304829868,0.0,Tractor,MO,1151,2.0,1.0,72.25,0,40.93637873305742,0.3527607556187479,61
107230.21,10.666666666666666,0.24792268414898144,0.8589262010053417,240320.32,712.2230716466053,0.0,Loader,OH,1111,1.0,0.0,28.222222222222225,1,29.463508943063907,0.4389956662628536,80
135648.11,5.5,0.23142022058856598,0.6170242106760747,65128.5,657.556218261621,1.0,Sprayer,MN,1111,1.0,0.0,6.25,0,33.158950012000666,0.3851023205645646,84
224963.51,4.0,0.3104361613041687,0.7688870887458044,128648.7,724.6940513383464,1.0,Planter,OH,1113,1.0,0.0,0.0,0,28.13803809545588,0.4741600851132569,77
175803.6,10.666666666666666,0.19209786832494627,0.7183495819347065,179864.92,706.994480699619,1.0,Tillage,NE,1152,2.0,0.0,22.888888888888886,1,38.38830319562865,0.33532126193368894,77
193289.37,13.5,0.0809281252016851,0.7917750973169118,51507.08,712.096190562586,0.0,Combine,ND,1112,3.0,0.0,12.25,0,52.61624123079753,0.22569564274009007,74
248439.46,7.0,0.06353520753907357,0.8719480718461837,168238.74,669.6296164686391,1.0,Tillage,KS,3331,3.0,1.0,1.0,0,48.512232849190326,0.1865107418406929,77
162284.69,5.0,0.13095557286396398,1.2126487823638996,159119.81,755.9269708384852,0.0,Tillage,OK,1111,2.0,0.0,0.0,1,51.794110851904165,0.27736735116015565,76
195237.38,7.333333333333333,0.28171353927522536,1.112672033861082,40000.0,643.0491375363463,0.0,Tractor,IA,4238,3.0,0.0,10.888888888888891,0,69.59553487400939,0.3925224695272066,76
184227.51,10.666666666666666,0.2127884059265815,0.6544050527778706,164551.36,705.0326691095281,0.0,Harvester,KS,3331,1.0,0.0,14.888888888888888,1,31.61363523768409,0.3995611354512133,79
344068.1,4.0,0.18715737257081821,1.0878793559306228,57984.26,774.4748877083448,1.0,Tillage,NE,1119,3.0,0.0,4.0,0,60.34692389265781,0.2864635247855025,73
80424.23,12.0,0.35579355927114376,0.8590720038441342,218073.79,598.460398366839,0.0,Combine,MO,3331,3.0,1.0,25.0,0,48.592794238655166,0.5,71
115877.14,17.0,0.1600693136669476,0.6803373159514587,135658.82,680.2043093249201,0.0,Sprayer,OK,3331,1.0,0.0,0.0,1,28.679098242876833,0.3527111171811939,71
239265.99,6.666666666666667,0.012368559123225875,0.7967461508902914,173137.01,675.1281894308153,1.0,Tillage,MO,1121,3.0,1.0,9.555555555555555,0,51.481029269472934,0.12940650058428002,71
242042.47,9.0,0.38682782550503414,0.7701349063292384,150917.09,705.0994160411077,0.0,Combine,ND,1112,0.0,0.0,18.0,1,19.485007947032592,0.5,86
123737.59,7.0,0.19307421491867102,0.7417967992483415,40000.0,630.3271283098883,0.0,Combine,IL,4238,2.0,0.0,1.0,0,55.62395812474141,0.3318262986691882,73
135723.54,11.333333333333334,0.023325008300909944,0.6983291447351121,145078.62,743.0272282918756,0.0,Tractor,NE,1121,2.0,0.0,3.555555555555556,1,39.68528389712494,0.19395444050666005,71
376052.0,11.0,0.14718257926186445,1.3160406221950294,49338.0,566.9690975700688,1.0,Loader,IA,1119,7.0,1.0,0.0,0,100.0,0.16718257926186444,83
190020.11,6.0,0.2688923424459474,0.592091403893638,40000.0,766.6541131849525,0.0,Sprayer,SD,1152,1.0,0.0,0.0,1,45.20672377347866,0.42847889489899005,66
232171.34,12.5,0.20344224049288098,0.7956074947581797,113027.82,755.0232093542346,1.0,Harvester,WI,1121,2.0,0.0,20.25,1,39.91025969806181,0.34362172109675737,74
125173.29,9.5,0.24471455803654957,0.8938535889853519,219995.49,683.056559131087,0.0,Tillage,MO,1152,1.0,1.0,2.25,1,35.58457757998489,0.4235454028765798,75
98059.98,9.0,0.20245910674148784,0.8787195247653921,127518.58,640.2733226126844,0.0,Sprayer,OK,1121,1.0,0.0,0.0,0,31.00584242062391,0.39044742190024007,81
107958.54,0.0,0.2803542945374232,0.9303035401006616,137286.93,642.4751614311999,0.0,Combine,OK,1151,2.0,0.0,0.0,0,54.00045060972144,0.42235339331798033,79
56988.92,17.0,0.12490878826532446,0.7034021138557214,99420.14,615.0872043031042,1.0,Tillage,KS,1151,5.0,1.0,0.0,0,60.18537683537136,0.22453803459458174,83
91954.43,1.0,0.08189378892760724,1.0827586362407744,129123.27,586.5245134688253,0.0,Harvester,WI,1119,3.0,0.0,0.0,0,65.62180874444824,0.20065017143871072,72
57904.32,9.0,0.21963859587508908,0.8501362260818056,74741.88,690.2477786030144,0.0,Sprayer,ND,1151,0.0,0.0,0.0,0,26.973563793962693,0.4156914682871637,57
77204.75,8.0,0.07506851995267948,0.8394223391389422,121635.82,630.8065139824678,1.0,Sprayer,SD,1152,3.0,0.0,0.0,0,50.205126035446874,0.19465826788178572,85
275434.14,9.0,0.09475470542461266,1.1472853816120931,49227.86,663.2593228115525,1.0,Harvester,MN,1113,5.0,1.0,36.0,0,83.31272548148165,0.14812925446164937,96
233451.73,5.0,0.08082695747362172,0.7606661115454444,90553.92,708.5188955465968,1.0,Tillage,MN,1112,2.0,0.0,8.666666666666666,1,38.895094252225796,0.22303676896917016,76
217650.93,4.0,0.19829139925906983,1.1236454601224914,74455.29,657.3079806290696,0.0,Loader,IA,1111,1.0,0.0,0.0,0,52.968810449629224,0.3423537783598114,64
330643.42,4.0,0.21143805886558112,1.0524056659897447,89824.11,681.8340362376168,0.0,Loader,IN,4238,2.0,1.0,0.0,0,50.84638536414532,0.3597452881372905,70
123726.33,13.0,0.0710585909020409,0.5649612163277073,106138.01,648.621583939325,0.0,Harvester,OK,1111,3.0,0.0,1.0,0,49.753046807857075,0.22155249728632675,71
100968.7,5.0,0.029644075080900972,0.999029519598948,176995.69,732.113253924066,0.0,Harvester,MO,1119,2.0,0.0,0.0,0,52.035297164401214,0.17557348075209855,59
158293.22,6.666666666666667,0.02377034405284359,0.7698751209772368,103513.02,752.9526336355059,1.0,Sprayer,WI,4238,2.0,0.0,9.555555555555555,1,46.101929287476814,0.15156648547788995,77
270701.41,11.333333333333334,0.12970044128095998,0.8508902194525756,177034.29,732.5640149500426,1.0,Tractor,IA,4238,3.0,0.0,8.222222222222221,1,51.46363005812258,0.24677318116471483,81
189024.2,8.0,0.13573195186896966,1.0282697668678826,97604.25,587.8754278932909,0.0,Sprayer,OK,1151,3.0,0.0,0.0,0,57.85791851951484,0.27001611482994003,68
89708.85,10.333333333333334,0.09793450646373589,1.185404512701842,92780.1,633.1861425865808,1.0,Combine,MN,1152,5.0,0.0,9.555555555555555,0,84.4728368657703,0.1489888327321953,90
80886.62,7.5,0.23907458489384936,0.6413001723050706,132329.79,733.4545491845142,1.0,Planter,IA,1152,2.0,1.0,12.25,1,37.839466251342905,0.3833956523911636,69
137212.77,6.333333333333333,0.21074406790868697,0.870169321446989,80223.58,588.9121184319764,0.0,Planter,NE,3331,1.0,0.0,29.555555555555557,0,36.31092739161903,0.3881222131254489,73
222841.7,9.0,0.14984869524824052,0.8615802224620013,147027.37,698.3334334461388,1.0,Harvester,OH,4238,2.0,0.0,0.0,1,43.28691848185867,0.28327485828452315,67
86687.09,8.5,0.09415754036011541,0.5973281671550766,103956.9,610.6205136779672,0.0,Planter,OH,1112,2.0,0.0,30.25,0,45.01449938666939,0.2541285415867766,72
108294.33,10.5,0.22369478065356369,1.0124049566371072,150863.04,612.7651996050088,0.0,Harvester,WI,1152,3.0,0.0,42.25,0,57.29330728484096,0.35910816608388174,81
180167.97,13.0,0.16936366118029228,0.6793689466477733,40000.0,639.7917107304645,1.0,Planter,ND,4238,4.0,0.0,4.0,0,71.97134806107661,0.24542096505813907,73
171792.92,3.5,0.19830390401288597,0.7269640659509446,55412.79,633.1577457696776,1.0,Planter,SD,1112,3.0,0.0,2.25,0,57.73424631717243,0.3028354113785411,81
97678.85,8.5,0.2388335016962764,0.7832207361574559,68307.49,714.0631736740928,0.0,Sprayer,ND,1151,0.0,0.0,20.25,1,37.807737219642206,0.413218027256992,83
54819.71,10.0,0.11426858622148173,0.6181670325335015,103707.59,732.8791561404745,0.0,Loader,IA,1112,1.0,0.0,40.666666666666664,1,36.21126343618795,0.2918460593491058,74
191784.77,6.0,0.31521095527588616,1.0392879871535408,138517.69,713.2384644963859,1.0,Planter,OK,4238,2.0,0.0,14.0,1,44.375487707795024,0.44645997986029606,75
147773.28,14.0,0.25831455089699884,0.7337055470117666,87844.9,736.8423930275977,1.0,Planter,ND,1151,3.0,1.0,9.0,0,43.01494093674959,0.3922846690234997,64
73001.69,11.666666666666666,0.0,0.9593564823606459,84979.66,762.8560622101747,0.0,Harvester,SD,1113,3.0,0.0,4.222222222222222,0,58.2137912175256,0.1335724175649488,86
229220.54,10.666666666666666,0.0008164147609153738,1.2995279241010478,151142.45,651.7063968805093,0.0,Combine,MN,1121,4.0,1.0,17.555555555555557,0,78.03570650402533,0.09474500175286472,74
308194.26,7.0,0.11245415419682254,0.9755013621636965,88652.67,644.6090403069467,0.0,Loader,MN,1112,3.0,0.0,0.0,0,67.05393867691956,0.22834627684298342,84
83196.04,1.0,0.23413317394616942,0.9497492526066029,196109.99,631.9836716124785,1.0,Tillage,SD,1152,3.0,0.0,0.0,0,58.39456272145464,0.33734404850326016,69
87181.99,4.0,0.227660443208643,0.8552595412792378,135930.49,722.0293934051917,1.0,Loader,ND,1151,1.0,0.0,2.0,1,32.65827375533433,0.38234389569797433,75
91892.84,4.0,0.1034851612639001,1.055693082754985,114438.65,645.4436421901988,0.0,Harvester,MO,4238,3.0,0.0,0.0,0,69.6833824464633,0.21411839637097352,86
202341.15,12.666666666666666,0.27770829485140697,0.9789425475191832,113222.28,679.71275746948,0.0,Planter,NE,1112,2.0,0.0,6.222222222222221,1,45.25170572328048,0.437204883404846,60
224905.34,11.0,0.3424389616686243,0.7646171351222386,63378.16,713.519992038386,1.0,Loader,ND,1119,2.0,0.0,16.0,1,39.383245991820914,0.48367246968498245,78
276651.65,6.0,0.2222916475515629,1.1539060814926527,165073.49,673.1080109802818,1.0,Planter,MO,4238,3.0,1.0,25.0,0,61.534404828725755,0.3192228378941113,79
209386.64,10.0,0.025901457082948914,1.100433284367965,161853.93,641.127845638367,1.0,Tractor,NE,1111,4.0,0.0,0.0,0,75.74727191553926,0.0944069132518704,74
180852.17,0.0,0.06460457451801427,0.7743356096079311,200810.08,706.4366424441116,0.0,Loader,OK,1121,1.0,0.0,0.0,1,33.8148436146907,0.24697488728863287,72
181781.49,16.0,0.17278261076065465,1.0344356586262877,51664.31,627.6692032298085,1.0,Harvester,WI,1151,6.0,1.0,0.0,0,92.09375354826348,0.20859510366412767,79
185542.77,1.0,0.21664905306609436,0.7596990936961535,134261.05,676.0389341380957,0.0,Tractor,IA,1112,0.0,0.0,0.0,1,22.287285278999178,0.422074482508096,60
117102.13,14.0,0.2925974787456632,0.9149653875676789,122408.73,760.2492756466626,1.0,Loader,IL,1113,4.0,1.0,0.0,0,48.65165464680182,0.41529416945205955,93
104884.85,0.0,0.3804066847056254,0.8460252336644125,190463.01,594.256196275955,0.0,Planter,IN,3331,1.0,0.0,0.0,0,37.50627389833614,0.5,75
242919.17,11.5,0.18387973394659748,0.9039411847578579,132130.79,693.775999945427,0.0,Tillage,ND,3331,3.0,1.0,20.25,0,51.76118693604702,0.33035736007450345,82
65069.96,1.0,0.322755044250785,0.7283979856955103,165425.37,719.7281441196459,0.0,Sprayer,NE,4238,0.0,0.0,0.0,1,26.7896657308874,0.5,92
105105.61,4.5,0.38624766049388803,0.7964434279027065,165417.28,636.7342091815565,0.0,Loader,SD,1112,1.0,0.0,20.25,0,24.430999001567336,0.5,67
117847.2,7.0,0.17885716351033065,0.5939984384478295,156585.5,586.7106178718751,1.0,Sprayer,ND,3331,2.0,0.0,0.0,0,45.651235047257885,0.3075546934158149,77
75364.95,8.333333333333334,0.2878378470327191,0.6203559668477812,112570.63,753.7340473348706,0.0,Tractor,MN,1113,0.0,0.0,38.22222222222222,1,18.058720206896087,0.5,70
58590.55,3.6666666666666665,0.23312117961667772,0.7758983275249218,191701.34,687.9066932106895,1.0,Combine,OK,1152,1.0,0.0,1.5555555555555556,1,35.75712252017645,0.3816069345763248,73
48064.79,4.0,0.23600996330927812,0.6549432029938337,138345.76,591.7310868747558,1.0,Combine,NE,1121,2.0,0.0,0.0,1,48.11240058049823,0.3597851621482817,67
95883.39,14.0,0.32123537267311986,0.6298857966007374,121647.05,734.3355119240075,0.0,Loader,ND,1111,2.0,1.0,0.0,1,36.82490484346202,0.49758556298619583,64
99660.73,11.666666666666666,0.0,0.797880786619622,113844.59,783.9379756375906,1.0,Harvester,IN,4238,3.0,0.0,46.888888888888886,0,49.51472602488488,0.12097054795023024,71
218440.21,3.0,0.15638374025372379,0.9161530535096675,143235.77,718.7564068411966,0.0,Sprayer,OH,1152,1.0,0.0,0.0,1,30.174352458740216,0.34603503533624336,72
114974.96,5.333333333333333,0.3131622454388617,1.1375654233883834,130656.74,644.7959525651328,0.0,Harvester,ND,1121,3.0,1.0,22.222222222222225,0,57.98593416006675,0.44719037711872817,80
74548.9,4.0,0.1277259673442851,0.9655230521226416,109230.11,747.4058868746272,1.0,Loader,ND,3331,3.0,0.0,0.0,1,47.37308556379361,0.25297979621669786,85
323909.42,9.5,0.12581699490588089,1.036780571784623,81532.39,692.4918752916608,0.0,Harvester,WI,4238,2.0,0.0,20.25,0,56.95911521050823,0.26189876448486443,73
134031.36,11.0,0.168667851426421,0.9977106077661293,155180.3,643.2486707758237,1.0,Planter,SD,1112,4.0,0.0,0.0,0,62.14119569984756,0.2643854600267258,71
118035.17,1.0,0.23933155416779764,0.8922243704504804,164571.47,580.1393318910577,1.0,Planter,ND,3331,2.0,0.0,0.0,0,53.969177325446324,0.35139319951690495,61
259343.3,7.666666666666667,0.2043920115385763,1.1134947563248732,184747.13,717.1821065603173,0.0,Harvester,MN,3331,1.0,0.0,44.22222222222221,1,47.15234685129858,0.36008731783597914,76
244867.51,7.666666666666667,0.15235584486725717,1.064456212075139,88169.18,753.992269786856,0.0,Combine,IN,4238,1.0,0.0,22.222222222222225,1,43.99531660127953,0.3143652116646981,82
126795.57,7.5,0.2761586537421368,0.6065695105142319,153813.36,660.5552658200986,0.0,Tractor,IN,1111,0.0,0.0,0.25,1,17.667259346339954,0.4908241350494569,67
179757.81,7.0,0.09788522566403215,0.8369159870548556,127322.33,702.0998176184471,0.0,Tractor,WI,1151,1.0,0.0,25.0,1,27.57716958794594,0.2927308864881403,64
122580.86,9.0,0.21922134879059652,0.9498646461954723,176089.5,753.1672414219192,0.0,Tillage,IL,4238,1.0,0.0,0.0,1,34.947203467618785,0.39932694185535894,46
47454.82,8.666666666666666,0.1537616657661819,0.7728329628763155,123049.74,666.7877761021552,0.0,Sprayer,MN,4238,0.0,0.0,9.555555555555555,1,18.800706601528297,0.36616025256312523,74
206246.31,9.666666666666666,0.2076236549093315,0.9855848207200267,40000.0,794.529714048876,0.0,Loader,OK,1152,2.0,0.0,13.555555555555557,1,52.468966500513886,0.3526857219083037,61
252738.15,17.0,0.16915786489557494,1.0327677413092529,107361.17,654.3555296806519,1.0,Harvester,OK,1113,3.0,0.0,0.0,0,59.71446530707256,0.26972893428142986,81
77615.76,7.333333333333333,0.29682022101391725,0.8347820965227762,119335.07,678.0818710269243,1.0,Tillage,MN,1151,2.0,1.0,0.22222222222222224,0,40.00722613676806,0.43680576874038113,75
198076.72,15.0,0.21949198344206397,0.9240565857244216,93643.48,678.6793855035573,0.0,Tillage,SD,1112,2.0,0.0,0.0,0,42.79662277091558,0.3838987379002328,88
130205.8,13.0,0.26910586249308033,0.8819773924349547,40136.6,617.9336787629009,1.0,Combine,ND,3331,4.0,0.0,16.0,0,68.51196713349829,0.35208192822608375,71
182429.14,7.0,0.16167052450738076,0.6995846020028924,40000.0,634.2212169322884,0.0,Tillage,SD,1113,2.0,0.0,1.0,1,50.417661710830444,0.3108352010857199,76
79826.63,10.0,0.21436980492388,0.687742640501481,135845.73,652.9055261337096,0.0,Planter,KS,3331,0.0,0.0,0.0,1,21.575519510805456,0.4212187659022691,68
202483.75,11.333333333333334,0.39950248027839325,0.8895132357764108,150782.11,657.39027921189,0.0,Sprayer,MO,1113,1.0,0.0,6.888888888888888,1,34.750100133886036,0.5,70
156697.97,17.0,0.2447606562786711,1.022085980020547,106857.7,588.4514643883736,0.0,Tractor,MN,3331,4.0,1.0,0.0,0,70.86125958310765,0.3530381371124558,75
165083.46,12.0,0.10811607172844004,0.7141663930966187,117968.49,691.1382791335499,1.0,Harvester,OK,1121,3.0,0.0,0.0,0,46.83477991724052,0.23444651189395901,73
43709.21,10.666666666666666,0.3223907122140744,0.6960351645433656,174686.97,777.233054265302,1.0,Sprayer,ND,1113,2.0,0.0,10.888888888888888,1,37.58526799623926,0.46722017622159584,63
44601.02,3.0,0.1383453852670525,0.45272031036362337,167973.44,683.1169926208862,0.0,Tractor,NE,1113,1.0,0.0,0.0,1,32.45477158035539,0.3234358421063418,76
215602.3,12.0,0.25030936825634426,0.8483042146192667,142781.88,720.2397579204227,1.0,Planter,IL,1152,3.0,1.0,26.0,0,46.07380031323555,0.3781617676298732,87
130829.86,8.0,0.05975987748192216,0.5762798018875546,49219.62,635.1514244819185,0.0,Combine,OK,1121,3.0,0.0,0.0,0,65.72655465341019,0.17830676817510177,75
167223.69,11.0,0.18056283509952697,1.1267433809374914,40000.0,693.1420187399458,1.0,Harvester,SD,1113,4.0,0.0,0.0,0,74.41011791870957,0.25174259926210785,84
99965.42,10.0,0.29146624543581207,0.6938058753355517,119385.88,659.4438041965414,1.0,Tractor,MN,1113,1.0,0.0,0.0,1,26.24336769890583,0.4589795100380004,72
62322.29,7.0,0.33779455227373656,0.8615345296824557,134191.4,714.0720315106208,0.0,Combine,MN,1152,0.0,0.0,28.666666666666668,1,22.43740618758177,0.5,69
246509.01,10.0,0.3141849096778949,0.8891836071094933,180895.08,716.2575815389848,0.0,Tillage,OK,1112,0.0,0.0,0.0,1,28.187030994508692,0.5,63
188020.82,15.0,0.34870247359570394,1.0175715146266024,43277.6,765.3655714894817,0.0,Combine,SD,1113,3.0,0.0,1.0,1,68.4975269834274,0.4617074196288491,70
94179.58,6.333333333333333,0.23287847502651576,1.0697215552109665,42194.48,677.2357058552892,0.0,Combine,OH,4238,2.0,0.0,24.888888888888886,0,67.1736012117835,0.34853127260294875,85
330301.75,13.0,0.4679660975374255,1.0556781909668513,144829.84,716.6553931221437,1.0,Planter,IL,1119,3.0,0.0,16.0,0,52.96072232049225,0.5,77
129873.2,10.0,0.08696145469295387,0.7225900085484193,169996.33,581.8975895397058,1.0,Combine,IN,1151,4.0,1.0,0.0,0,63.84789414224775,0.17926566640845837,87
331733.8,7.5,0.19059275404895967,1.237527642488115,155417.22,660.3253196143057,0.0,Planter,MO,1121,1.0,0.0,0.25,0,47.53426185922988,0.34552423033049995,71
121325.51,12.0,0.170555654040222,0.8920607815240866,85556.04,688.0966700258169,0.0,Sprayer,IA,1152,1.0,0.0,0.0,1,34.098758972004646,0.3523581360962127,87
71952.11,10.333333333333334,0.08104733513741318,0.6817826793225528,51776.48,743.6647455575876,1.0,Tillage,MO,1151,4.0,0.0,17.555555555555557,1,59.24424134407907,0.18255885244925504,63
77016.95,8.0,0.03457310629811808,1.2096340577039322,165743.6,684.472013975219,0.0,Tillage,WI,1151,2.0,0.0,0.0,0,62.33429598981561,0.15990451431848685,84
200994.83,4.5,0.20026786731168927,0.7421297307951955,150281.47,755.5969728378615,0.0,Harvester,SD,4238,0.0,0.0,12.25,1,13.806102934921151,0.42265566144184696,64
234798.59,11.5,0.1997829010013562,0.9292043939195865,164664.31,729.5253229420875,0.0,Loader,ND,3331,2.0,0.0,20.25,0,41.039432943569786,0.3677040351142166,60
208020.84,4.0,0.18122852386285554,0.8058631104351348,102126.82,607.1759320992551,0.0,Planter,KS,1112,1.0,0.0,0.0,0,41.18636099589024,0.34885580187107507,57
238098.17,10.5,0.14235906732640247,0.9397779060651978,103489.8,745.8610834401367,0.0,Tillage,OH,1151,3.0,0.0,12.25,0,44.10698374741422,0.304145099831574,64
